,actual,predicted
1121,2478.71,2475.120361328125
1122,2505.8,2458.5634765625
1123,2672.58,2473.4560546875
1124,2694.91,2583.986572265625
1125,2724.78,2617.568359375
1126,2712.0100000000007,2682.91064453125
1127,2681.7,2669.0517578125
1128,2622.22,2650.401611328125
1129,2755.08,2560.410888671875
1130,2796.73,2611.95361328125
1131,2826.99,2712.539794921875
1132,2760.87,2765.735595703125
1133,2767.67,2729.3818359375
1134,2736.26,2766.1171875
1135,2838.27,2709.423583984375
1136,2928.67,2754.90869140625
1137,2891.58,2833.52294921875
1138,2935.12,2839.346923828125
1139,2955.76,2895.90283203125
1140,3105.5,2917.203125
1141,3082.97,3004.23095703125
1142,3075.02,2981.19677734375
1143,3160.31,2972.827880859375
1144,3119.92,3095.5986328125
1145,3137.84,3045.02490234375
1146,3101.3,3073.01171875
1147,3030.77,3073.900146484375
1148,2984.44,2992.262451171875
1149,3011.85,2937.42041015625
1150,2948.31,2975.855224609375
1151,2944.11,2875.26123046875
1152,3133.42,2882.72412109375
1153,3166.61,3053.271484375
1154,3147.74,3047.61669921875
1155,3160.52,3081.3525390625
1156,3115.39,3090.10498046875
1157,3141.21,3068.099365234375
1158,3122.97,3084.023681640625
1159,3121.05,3071.458984375
1160,3142.71,3068.188232421875
1161,3141.66,3069.417236328125
1162,3159.11,3097.863037109375
1163,3231.74,3106.049072265625
1164,3214.39,3153.307861328125
1165,3245.22,3167.1806640625
1166,3249.65,3194.220947265625
1167,3160.5,3197.40576171875
1168,3211.9499999999994,3123.375732421875
1169,3141.63,3174.48291015625
1170,3094.34,3087.3291015625
1171,3029.76,3052.2529296875
1172,3048.55,2998.857421875
1173,3045.96,2976.60693359375
1174,3088.22,2993.7724609375
1175,3222.99,3043.514892578125
1176,3213.68,3170.379638671875
1177,3214.04,3169.950439453125
1178,3224.98,3166.885009765625
1179,3322.32,3199.607421875
1180,3295.49,3238.56884765625
1181,3307.3900000000003,3234.901611328125
1182,3244.76,3271.625
1183,3270.71,3199.58837890625
1184,3262.33,3219.141357421875
1185,3263.16,3227.567626953125
1186,3247.62,3206.829345703125
1187,3161.5,3225.22998046875
1188,3160.55,3150.66552734375
1189,3156.6999999999994,3119.8974609375
1190,3207.88,3121.154296875
1191,3307.09,3142.43115234375
1192,3260.94,3241.675048828125
1193,3276.16,3230.868408203125
1194,3290.26,3250.216552734375
1195,3223.84,3253.53466796875
1196,3176.85,3161.65283203125
1197,3146.5300000000007,3144.16943359375
1198,3194.69,3109.119140625
1199,3171.0,3134.80322265625
1200,3257.71,3133.707763671875
1201,3165.82,3207.14794921875
1202,3116.91,3132.462646484375
1203,3011.7199999999993,3076.43798828125
1204,3049.87,2957.791259765625
1205,3030.37,2957.2138671875
1206,2999.84,2982.3681640625
1207,3111.23,2950.7177734375
1208,3030.81,3052.259033203125
1209,3014.55,2999.61865234375
1210,2966.99,2964.712646484375
1211,2995.37,2922.4169921875
1212,2973.39,2922.561279296875
1213,3067.67,2925.66455078125
1214,3147.5799999999995,2999.921875
1215,3184.12,3072.500244140625
1216,3217.83,3120.869384765625
1217,3216.59,3154.6845703125
1218,3204.33,3161.667724609375
1219,3283.3800000000006,3154.12060546875
1220,3252.75,3209.961669921875
1221,3284.82,3193.62060546875
1222,3276.44,3233.402099609375
1223,3293.56,3228.24658203125
1224,3249.61,3242.169921875
1225,3271.22,3208.26123046875
1226,3217.41,3235.808349609375
1227,3223.4299999999994,3194.114013671875
1228,3226.01,3203.378662109375
1229,3261.8300000000004,3214.463134765625
1230,3255.71,3235.802001953125
1231,3181.54,3234.576416015625
1232,3175.25,3151.45166015625
1233,3238.0,3146.7998046875
1234,3340.22,3201.41455078125
1235,3323.86,3267.351318359375
1236,3342.98,3278.623779296875
1237,3325.98,3325.8203125
1238,3309.62,3298.603515625
1239,3321.28,3283.247314453125
1240,3324.33,3290.0966796875
1241,3346.6,3283.453125
1242,3323.01,3323.273193359375
1243,3211.54,3308.778564453125
1244,3217.44,3189.297119140625
1245,3170.62,3171.042236328125
1246,3175.0,3156.029296875
1247,3183.6000000000004,3152.83349609375
1248,3139.6799999999994,3172.5830078125
1249,3217.17,3109.530517578125
1250,3214.4999999999995,3173.58447265625
1251,3226.87,3193.713623046875
1252,3148.84,3188.08740234375
1253,3105.16,3154.669921875
1254,3087.54,3096.99267578125
1255,3104.77,3073.414306640625
1256,3108.72,3074.4638671875
1257,3093.2,3076.46630859375
1258,3094.26,3095.13427734375
1259,3127.11,3092.22509765625
1260,3154.73,3104.5634765625
1261,3238.97,3125.095703125
1262,3232.36,3175.890380859375
1263,3273.45,3196.96142578125
1264,3244.46,3243.41015625
1265,3230.16,3238.521484375
1266,3222.24,3223.987060546875
1267,3246.15,3216.214599609375
1268,3230.24,3222.361083984375
1269,3244.48,3222.05126953125
1270,3180.28,3246.498779296875
1271,3206.3,3184.204833984375
1272,3181.8299999999995,3189.599365234375
1273,3186.9900000000002,3184.739501953125
1274,3220.2300000000005,3173.623046875
1275,3223.47,3213.288330078125
1276,3161.64,3229.94921875
1277,3180.11,3154.851806640625
1278,3187.49,3168.03173828125
1279,3217.64,3175.83447265625
1280,3341.16,3171.87109375
1281,3229.64,3277.5458984375
1282,3237.78,3211.523681640625
1283,3358.12,3212.502197265625
1284,3429.95,3314.1220703125
1285,3386.63,3338.84375
1286,3414.3,3324.965087890625
1287,3429.1999999999994,3371.871337890625
1288,3442.15,3395.79736328125
1289,3516.86,3388.1787109375
1290,3530.99,3466.444091796875
1291,3580.56,3496.571044921875
1292,3713.11,3531.53759765625
1293,3826.8200000000006,3654.530517578125
1294,3763.3099999999995,3774.77392578125
1295,3733.41,3721.581787109375
1296,3760.62,3713.298583984375
1297,3756.31,3756.186279296875
1298,3783.8900000000003,3730.9560546875
1299,3785.82,3764.18115234375
1300,3806.83,3796.584716796875
1301,3797.9200000000005,3770.458984375
1302,3953.48,3789.9755859375
1303,3968.8,3896.541259765625
1304,3943.85,3924.59375
1305,3938.11,3940.4765625
1306,3917.76,3932.654296875
1307,3916.75,3934.765625
1308,3886.8899999999994,3928.0390625
1309,3917.72,3905.5595703125
1310,3858.41,3931.40771484375
1311,3885.52,3870.377197265625
1312,3845.0,3904.233154296875
1313,3870.71,3882.718505859375
1314,3924.56,3884.85595703125
1315,3907.6799999999994,3940.953369140625
1316,3928.4700000000003,3926.578369140625
1317,3950.29,3944.235107421875
1318,3904.98,3965.62939453125
1319,3943.76,3922.640869140625
1320,3904.77,3951.828125
1321,3924.98,3926.2607421875
1322,3937.8,3912.67138671875
1323,3926.77,3954.234130859375
1324,3913.67,3952.98193359375
1325,3883.85,3925.2548828125
1326,3749.18,3913.364990234375
1327,3452.7,3720.66796875
1328,3411.9,3322.928466796875
1329,3434.57,3409.603759765625
1330,3430.3200000000006,3384.72314453125
1331,3258.22,3388.169189453125
1332,3406.26,3312.120361328125
1333,3419.35,3394.847900390625
1334,3523.14,3375.10791015625
1335,3499.0,3444.3388671875
1336,3469.88,3456.08447265625
1337,3499.42,3435.5771484375
1338,3479.99,3483.194580078125
1339,3523.75,3454.052001953125
1340,3463.6799999999994,3426.608154296875
1341,3424.93,3436.809326171875
1342,3465.02,3404.8173828125
1343,3403.12,3437.495849609375
1344,3401.4200000000005,3387.67138671875
1345,3298.99,3347.982177734375
1346,3311.26,3236.92626953125
1347,3208.86,3275.652587890625
1348,3241.6299999999997,3159.00732421875
1349,3248.03,3202.659423828125
1350,3293.12,3231.536376953125
1351,3311.0,3237.966796875
1352,3298.35,3281.551025390625
1353,3267.21,3273.321044921875
1354,3327.54,3233.18408203125
1355,3320.98,3280.998291015625
1356,3438.06,3278.99951171875
1357,3416.55,3376.51171875
1358,3406.59,3387.670654296875
1359,3404.21,3379.400146484375
1360,3257.6999999999994,3362.5810546875
1361,3203.5700000000006,3247.75830078125
1362,3251.24,3172.3232421875
1363,3202.6200000000003,3192.94189453125
1364,3253.69,3149.700927734375
1365,3285.35,3204.343017578125
1366,3291.33,3257.787109375
1367,3311.86,3260.55419921875
1368,3330.01,3281.93994140625
1369,3388.3400000000006,3301.4716796875
1370,3350.11,3327.866943359375
1371,3434.37,3317.662109375
1372,3396.19,3387.990234375
1373,3404.19,3370.629150390625
1374,3410.76,3367.7255859375
1375,3498.1399999999994,3392.936767578125
1376,3534.46,3448.5087890625
1377,3613.5499999999997,3494.467529296875
1378,3542.91,3579.082763671875
1379,3634.08,3533.3125
1380,3619.29,3622.312744140625
1381,3618.2,3598.14599609375
1382,3562.9,3569.161376953125
1383,3567.98,3580.50634765625
1384,3563.03,3554.797119140625
1385,3520.13,3565.4541015625
1386,3449.03,3544.493408203125
1387,3450.78,3461.79736328125
1388,3424.05,3461.447265625
1389,3399.81,3422.38525390625
1390,3451.42,3390.24951171875
1391,3503.0100000000007,3453.72021484375
1392,3496.5000000000005,3514.174560546875
1393,3474.61,3524.96728515625
1394,3445.12,3511.424072265625
1395,3435.64,3475.91357421875
1396,3413.47,3437.107666015625
1397,3440.72,3423.694580078125
1398,3326.19,3461.381103515625
1399,3363.34,3361.22265625
1400,3337.93,3388.0703125
1401,3328.62,3373.543701171875
1402,3187.09,3328.579345703125
1403,3127.1499999999996,3212.61669921875
1404,3042.45,3157.121826171875
1405,3087.5499999999997,3054.6357421875
1406,3072.02,3011.0146484375
1407,2977.28,3042.995361328125
1408,2998.78,2980.347412109375
1409,3073.95,2943.444091796875
1410,3062.72,3067.28564453125
1411,3035.24,3057.5556640625
1412,2886.84,2996.035400390625
1413,2765.9,2911.876220703125
1414,2867.1200000000003,2729.125
1415,2942.07,2825.835205078125
1416,2894.48,2892.727294921875
1417,3007.22,2836.1708984375
1418,3023.73,2985.51171875
1419,3076.92,3010.06982421875
1420,3118.5,3018.083740234375
1421,3145.95,3054.990234375
1422,3060.24,3087.8095703125
1423,3092.37,3030.50146484375
1424,3147.87,3084.721435546875
1425,3152.5,3123.865966796875
1426,3074.93,3109.1904296875
1427,3087.82,3065.873046875
1428,2827.91,3072.812744140625
1429,2877.13,2771.53076171875
1430,2901.78,2822.37646484375
1431,2928.53,2874.162109375
1432,2912.15,2870.88916015625
1433,2887.38,2897.610595703125
1434,2913.12,2907.794189453125
1435,2922.23,2868.80908203125
1436,2916.77,2853.22998046875
1437,2921.73,2848.706298828125
1438,2866.52,2882.069091796875
1439,2772.77,2845.46630859375
1440,2974.28,2744.64501953125
1441,3053.17,2908.05419921875
1442,3057.62,2979.084716796875
1443,3059.37,2984.05712890625
1444,3131.9100000000003,3044.775146484375
1445,3091.29,3107.494873046875
1446,3092.79,3057.758544921875
1447,3059.13,3063.5576171875
1448,2992.96,3033.041259765625
1449,2925.59,2967.748291015625
1450,2948.97,2925.835693359375
1451,2894.34,2916.489990234375
1452,2926.8,2865.8232421875
1453,2844.4,2887.22216796875
1454,2838.71,2826.562744140625
1455,2804.91,2811.84716796875
1456,2895.95,2802.4609375
1457,2928.3299999999995,2851.390869140625
1458,2933.75,2889.30078125
1459,2861.19,2904.697265625
1460,2810.16,2855.528076171875
1461,2850.45,2805.838134765625
1462,3027.46,2818.7353515625
1463,3001.5899999999997,2962.194580078125
1464,2963.35,2962.95654296875
1465,2985.67,2944.497802734375
1466,2992.23,3004.945068359375
1467,3000.61,2991.564208984375
1468,3002.9799999999996,2964.575439453125
1469,3091.46,2994.586181640625
1470,3235.49,3073.31103515625
1471,3235.7,3178.989013671875
1472,3297.65,3195.791748046875
1473,3309.91,3278.150146484375
1474,3267.31,3300.1328125
1475,3279.9,3267.00341796875
1476,3296.54,3284.60546875
1477,3386.54,3299.551025390625
1478,3467.35,3358.0078125
1479,3387.76,3438.86474609375
1480,3404.97,3389.532470703125
1481,3393.07,3403.22900390625
1482,3413.9,3421.462890625
1483,3404.75,3411.370361328125
1484,3467.4299999999994,3417.747314453125
1485,3417.73,3477.64501953125
1486,3335.31,3427.358642578125
1487,3378.24,3360.155029296875
1488,3313.39,3393.546630859375
1489,3322.51,3323.46337890625
1490,3415.84,3330.538818359375
1491,3386.31,3414.5283203125
1492,3387.9600000000005,3382.53759765625
1493,3389.0,3391.299560546875
1494,3445.0200000000004,3401.718994140625
1495,3418.35,3432.48388671875
1496,3490.55,3417.3125
1497,3515.27,3479.60107421875
1498,3486.63,3514.5673828125
1499,3456.1200000000003,3489.81787109375
1500,3381.22,3468.1455078125
1501,3613.01,3376.16064453125
1502,3587.58,3538.386962890625
1503,3574.89,3552.807373046875
1504,3519.54,3546.81201171875
1505,3611.4,3528.233154296875
1506,3575.86,3602.938720703125
1507,3584.99,3548.00341796875
1508,3606.18,3553.16748046875
1509,3587.47,3610.31298828125
1510,3574.31,3600.58935546875
1511,3602.6999999999994,3587.934326171875
1512,3610.82,3609.013671875
1513,3620.96,3625.34912109375
1514,3625.25,3614.01708984375
1515,3563.13,3634.861572265625
1516,3579.48,3578.25830078125
1517,3606.3,3582.737060546875
1518,3596.98,3613.482421875
1519,3600.76,3583.552978515625
1520,3582.54,3602.64599609375
1521,3574.82,3591.127197265625
1522,3530.53,3566.26513671875
1523,3582.18,3507.71435546875
1524,3563.3,3559.138427734375
1525,3557.65,3551.006591796875
1526,3528.5,3532.38916015625
1527,3414.22,3526.237548828125
1528,3518.15,3426.6171875
1529,3577.07,3470.653564453125
1530,3558.71,3551.937255859375
1531,3593.57,3530.89013671875
1532,3515.0,3583.0009765625
1533,3542.12,3542.0517578125
1534,3486.21,3517.962646484375
1535,3481.59,3474.956298828125
1536,3456.95,3476.043701171875
1537,3505.02,3450.354736328125
1538,3465.67,3478.541015625
1539,3491.46,3470.69189453125
1540,3501.88,3472.54443359375
1541,3427.76,3497.91845703125
1542,3468.68,3427.8505859375
1543,3485.52,3447.51416015625
1544,3521.23,3462.568115234375
1545,3607.4199999999996,3489.383056640625
1546,3643.0,3572.316650390625
1547,3630.01,3613.81591796875
1548,3735.75,3617.9619140625
1549,3808.42,3705.320556640625
1550,3791.77,3748.218994140625
1551,3790.82,3744.159423828125
1552,3820.9199999999996,3778.228759765625
1553,3805.05,3790.778076171875
1554,3778.64,3791.48681640625
1555,3791.09,3756.12158203125
1556,3848.9,3784.1240234375
1557,3868.99,3842.467529296875
1558,3842.95,3850.837646484375
1559,3853.72,3842.603271484375
1560,3956.75,3869.6142578125
1561,3907.64,3932.686279296875
1562,3838.99,3898.050048828125
1563,3829.96,3860.21923828125
1564,3878.16,3855.551025390625
1565,3877.48,3883.259765625
1566,3858.79,3890.783447265625
1567,3788.2100000000005,3890.469970703125
1568,3766.35,3824.80224609375
1569,3846.8500000000004,3803.75732421875
1570,3852.77,3809.348388671875
1571,3837.52,3856.86865234375
1572,3745.45,3864.951171875
1573,3761.0,3767.942626953125
1574,3747.72,3779.14892578125
1575,3744.96,3752.820068359375
1576,3823.01,3736.634033203125
1577,3809.51,3830.237548828125
1578,3798.1299999999997,3825.51513671875
1579,3774.9799999999996,3812.154296875
1580,3816.48,3802.273681640625
1581,3877.03,3824.267333984375
1582,3844.24,3866.584228515625
1583,3858.27,3860.177001953125
1584,3861.01,3877.470947265625
1585,4080.9899999999993,3886.53857421875
1586,4100.93,4008.91162109375
1587,4161.15,4076.036376953125
1588,4185.82,4145.923828125
1589,4162.55,4179.68505859375
1590,4211.88,4162.77880859375
1591,4090.0,4227.12939453125
1592,4080.5499999999997,4071.64306640625
1593,4052.99,4079.898193359375
1594,4155.99,4094.561767578125
1595,4142.15,4151.50439453125
1596,4125.3,4157.43798828125
1597,3966.52,4154.0166015625
1598,3983.47,4008.802490234375
1599,3972.2,3967.50634765625
1600,4023.9,3984.154541015625
1601,4012.84,4026.66064453125
1602,4039.1999999999994,4044.3798828125
1603,4086.6,4054.90478515625
1604,4084.06,4106.42578125
1605,4167.12,4101.24853515625
1606,4132.89,4168.23193359375
1607,4094.13,4169.193359375
1608,4026.2,4129.65478515625
1609,4000.1100000000006,4082.993408203125
1610,4043.03,4034.648681640625
1611,4082.33,4040.429443359375
1612,4134.69,4094.95703125
1613,4149.33,4148.51123046875
1614,4126.4,4174.10107421875
1615,4210.11,4157.11279296875
1616,4184.47,4218.02197265625
1617,4220.37,4196.69677734375
1618,4224.89,4227.02197265625
1619,4198.76,4264.59814453125
1620,4213.92,4229.8603515625
1621,4187.64,4252.68896484375
1622,4211.68,4202.1826171875
1623,4131.52,4218.6025390625
1624,4209.72,4163.86328125
1625,4136.34,4222.2958984375
1626,3992.09,4161.43017578125
1627,3993.47,3959.259033203125
1628,3998.46,4003.981689453125
1629,3922.0,3987.201171875
1630,3995.64,3916.021484375
1631,4009.8599999999997,4004.675048828125
1632,4151.95,4019.681396484375
1633,4151.21,4116.42138671875
1634,4259.04,4155.138671875
1635,4286.02,4203.52783203125
1636,4379.83,4263.177734375
1637,4307.56,4348.0205078125
1638,4320.53,4311.31494140625
1639,4440.3,4337.99072265625
1640,4403.97,4429.22607421875
1641,4418.89,4398.37744140625
1642,4342.72,4439.60302734375
1643,4349.72,4401.62890625
1644,4333.35,4397.68017578125
1645,4282.45,4365.55224609375
1646,4336.63,4301.3134765625
1647,4322.68,4367.02880859375
1648,4370.49,4341.0234375
1649,4318.16,4394.046875
1650,4207.48,4374.15185546875
1651,4214.36,4249.84912109375
1652,4247.82,4237.42041015625
1653,4287.21,4272.931640625
1654,4190.66,4314.6484375
1655,4302.93,4246.52587890625
1656,4315.0,4328.00537109375
1657,4349.98,4350.45263671875
1658,4364.28,4355.99853515625
1659,4319.43,4365.294921875
1660,4318.83,4357.4970703125
1661,4340.81,4362.52685546875
1662,4413.09,4383.005859375
1663,4511.42,4432.86474609375
1664,4509.0,4508.13525390625
1665,4589.89,4517.4287109375
1666,4588.75,4595.130859375
1667,4610.62,4618.9345703125
1668,4577.27,4615.28564453125
1669,4545.68,4619.27099609375
1670,4623.46,4556.8447265625
1671,4603.35,4637.14404296875
1672,4556.41,4644.8857421875
1673,4516.16,4591.6123046875
1674,4509.29,4597.68798828125
1675,4480.33,4565.146484375
1676,4489.83,4538.43994140625
1677,4532.32,4527.4609375
1678,4542.4,4581.7490234375
1679,4529.35,4587.7236328125
1680,4473.58,4592.91455078125
1681,4462.04,4543.8828125
1682,4495.0,4538.91650390625
1683,4474.24,4556.509765625
1684,4491.01,4518.39892578125
1685,4471.72,4554.82666015625
1686,4369.52,4551.58544921875
1687,4398.57,4430.41748046875
1688,4493.73,4443.76220703125
1689,4518.0,4525.50830078125
1690,4549.99,4550.83251953125
1691,4541.5,4596.39697265625
1692,4592.95,4621.62109375
1693,4604.05,4648.05712890625
1694,4603.36,4661.62255859375
1695,4612.59,4666.2431640625
1696,4720.51,4688.13525390625
1697,4723.29,4762.55810546875
1698,4730.02,4782.833984375
1699,4763.77,4780.5439453125
1700,4752.0,4816.88134765625
1701,4807.98,4822.96630859375
1702,4814.0,4861.87939453125
1703,4783.96,4871.107421875
1704,4774.61,4863.28955078125
1705,4790.99,4864.57666015625
1706,4750.62,4868.4736328125
1707,4732.33,4823.455078125
1708,4691.48,4832.3037109375
1709,4714.6,4788.42822265625
1710,4729.67,4796.54931640625
1711,4846.71,4814.2998046875
1712,4705.37,4886.7333984375
1713,4628.78,4788.59912109375
1714,4636.68,4610.93408203125
1715,4691.34,4686.93798828125
1716,4721.95,4733.01220703125
1717,4719.81,4743.08935546875
1718,4758.98,4783.8486328125
1719,4719.0,4834.74267578125
1720,4774.35,4792.9287109375
1721,4711.39,4818.9345703125
1722,4600.85,4790.32763671875
1723,4571.06,4670.10986328125
1724,4654.21,4634.84033203125
1725,4665.46,4684.0771484375
1726,4639.5,4721.3017578125
1727,4645.55,4719.8291015625
1728,4609.31,4732.64599609375
1729,4680.23,4700.017578125
1730,4643.8,4747.029296875
1731,4644.28,4722.27978515625
1732,4628.63,4727.39404296875
1733,4598.4,4739.14501953125
1734,4612.45,4697.27587890625
1735,4583.91,4681.380859375
1736,4545.01,4676.3935546875
1737,4626.5,4610.54736328125
1738,4702.07,4692.41357421875
1739,4680.25,4772.19970703125
1740,4723.0,4749.595703125
1741,4648.08,4791.43701171875
1742,4600.54,4729.865234375
1743,4563.78,4665.779296875
1744,4309.58,4633.40478515625
1745,4312.11,4353.98583984375
1746,4292.43,4368.7158203125
1747,4285.82,4275.17822265625
1748,4265.03,4290.34326171875
1749,4209.76,4327.1806640625
1750,4122.11,4263.75537109375
1751,4183.67,4172.67529296875
1752,4252.4,4225.916015625
1753,4174.76,4239.45849609375
1754,4242.52,4200.53173828125
1755,4287.8,4293.56640625
1756,4279.5,4332.6376953125
1757,4247.99,4326.53466796875
1758,4189.65,4301.60693359375
1759,4071.77,4245.8486328125
1760,4065.41,4123.66552734375
1761,3996.9,4056.97314453125
1762,4010.67,4035.678466796875
1763,4062.04,4055.109375
1764,4141.2,4094.36962890625
1765,4216.17,4177.1318359375
1766,4290.07,4240.20068359375
1767,4294.76,4311.54150390625
1768,4280.55,4325.8154296875
1769,4279.99,4330.484375
1770,4317.83,4340.17578125
1771,4213.06,4364.6142578125
1772,4398.39,4279.16845703125
1773,4412.17,4408.55419921875
1774,4343.29,4458.7060546875
1775,4355.51,4389.126953125
