,date,tenkensen,kijunsen,spanA,spanB,chiku,kijunAndSpanBCross,tenkensenAndkijunsen,priceAndABSpan,tenkensenAndPriceWithKijunsen,sAAndB
8720,1996-09-11,1,1,1,1,1.0,1,1,1,1,0
8721,1996-09-12,1,1,1,1,1.0,1,1,1,1,0
8722,1996-09-13,1,1,1,1,1.0,1,1,1,1,0
8723,1996-09-16,1,1,1,1,1.0,1,1,1,1,0
8724,1996-09-17,1,1,1,1,1.0,1,1,1,1,0
8725,1996-09-18,1,1,1,1,1.0,1,1,1,1,0
8726,1996-09-19,1,1,1,1,1.0,1,1,1,1,1
8727,1996-09-20,1,1,1,1,1.0,1,1,1,1,1
8728,1996-09-23,1,1,1,1,1.0,1,1,1,1,1
8729,1996-09-24,1,1,1,1,1.0,1,1,1,1,1
8730,1996-09-25,1,1,1,1,1.0,1,1,1,1,1
8731,1996-09-26,1,1,1,1,1.0,1,1,1,1,1
8732,1996-09-27,1,1,1,1,1.0,1,1,1,1,1
8733,1996-09-30,0,1,1,1,1.0,1,1,1,0,1
8734,1996-10-01,0,1,1,1,1.0,1,1,1,0,1
8735,1996-10-02,1,1,1,1,1.0,1,1,1,1,1
8736,1996-10-03,0,1,1,1,1.0,1,1,1,0,1
8737,1996-10-04,1,1,1,1,1.0,1,1,1,1,1
8738,1996-10-07,1,1,1,1,1.0,1,1,1,1,1
8739,1996-10-08,1,1,1,1,1.0,1,1,1,1,1
8740,1996-10-09,0,1,1,1,1.0,1,1,1,0,1
8741,1996-10-10,1,1,1,1,1.0,1,1,1,1,1
8742,1996-10-11,1,1,1,1,1.0,1,1,1,1,1
8743,1996-10-14,1,1,1,1,1.0,1,1,1,1,1
8744,1996-10-15,1,1,1,1,1.0,1,1,1,1,1
8745,1996-10-16,0,1,1,1,1.0,1,1,1,0,1
8746,1996-10-17,0,1,1,1,1.0,1,1,1,0,1
8747,1996-10-18,1,1,1,1,1.0,1,1,1,1,1
8748,1996-10-21,1,1,1,1,1.0,1,1,1,1,1
8749,1996-10-22,0,1,1,1,1.0,1,1,1,0,1
8750,1996-10-23,0,1,1,1,1.0,1,1,1,0,1
8751,1996-10-24,0,1,1,1,1.0,1,1,1,0,1
8752,1996-10-25,0,0,1,1,1.0,1,1,1,0,1
8753,1996-10-28,0,0,1,1,1.0,1,1,1,0,1
8754,1996-10-29,0,0,1,1,1.0,1,1,1,0,1
8755,1996-10-30,0,0,1,1,1.0,1,1,1,0,1
8756,1996-10-31,0,1,1,1,1.0,1,1,1,0,1
8757,1996-11-01,0,0,1,1,1.0,1,1,1,0,1
8758,1996-11-04,1,0,1,1,1.0,1,0,1,0,1
8759,1996-11-05,1,1,1,1,1.0,1,0,1,0,1
8760,1996-11-06,1,1,1,1,1.0,1,1,1,1,1
8761,1996-11-07,1,1,1,1,1.0,1,1,1,1,1
8762,1996-11-08,1,1,1,1,1.0,1,1,1,1,1
8763,1996-11-11,1,1,1,1,1.0,1,1,1,1,1
8764,1996-11-12,1,1,1,1,1.0,1,1,1,1,1
8765,1996-11-13,1,1,1,1,1.0,1,1,1,1,1
8766,1996-11-14,1,1,1,1,1.0,1,1,1,1,1
8767,1996-11-15,1,1,1,1,1.0,1,1,1,1,1
8768,1996-11-18,1,1,1,1,1.0,1,1,1,1,1
8769,1996-11-19,1,1,1,1,1.0,1,1,1,1,1
8770,1996-11-20,1,1,1,1,1.0,1,1,1,1,1
8771,1996-11-21,1,1,1,1,1.0,1,1,1,1,1
8772,1996-11-22,1,1,1,1,1.0,1,1,1,1,1
8773,1996-11-25,1,1,1,1,1.0,1,1,1,1,1
8774,1996-11-26,1,1,1,1,1.0,1,1,1,1,1
8775,1996-11-27,1,1,1,1,1.0,1,1,1,1,1
8776,1996-11-29,1,1,1,1,1.0,1,1,1,1,1
8777,1996-12-02,1,1,1,1,1.0,1,1,1,1,1
8778,1996-12-03,1,1,1,1,1.0,1,1,1,1,1
8779,1996-12-04,1,1,1,1,1.0,1,1,1,1,1
8780,1996-12-05,0,1,1,1,1.0,1,1,1,0,1
8781,1996-12-06,0,1,1,1,1.0,1,1,1,0,1
8782,1996-12-09,1,1,1,1,1.0,1,1,1,1,1
8783,1996-12-10,0,1,1,1,1.0,1,1,1,0,1
8784,1996-12-11,0,1,1,1,1.0,1,1,1,0,1
8785,1996-12-12,0,1,1,1,1.0,1,1,1,0,1
8786,1996-12-13,0,1,1,1,1.0,1,1,1,0,1
8787,1996-12-16,0,1,1,1,1.0,1,1,1,0,1
8788,1996-12-17,0,1,1,1,1.0,1,1,1,0,1
8789,1996-12-18,1,1,1,1,1.0,1,1,1,1,1
8790,1996-12-19,1,1,1,1,1.0,1,1,1,1,1
8791,1996-12-20,1,1,1,1,1.0,1,1,1,1,1
8792,1996-12-23,0,1,1,1,1.0,1,1,1,0,1
8793,1996-12-24,1,1,1,1,1.0,1,1,1,1,1
8794,1996-12-26,1,1,1,1,1.0,1,1,1,1,1
8795,1996-12-27,1,1,1,1,1.0,1,1,1,1,1
8796,1996-12-30,1,1,1,1,1.0,1,1,1,1,1
8797,1996-12-31,0,0,1,1,1.0,1,0,1,0,1
8798,1997-01-02,0,0,1,1,1.0,1,0,1,0,1
8799,1997-01-03,1,1,1,1,1.0,1,0,1,0,1
8800,1997-01-06,1,1,1,1,1.0,1,1,1,1,1
8801,1997-01-07,1,1,1,1,1.0,1,1,1,1,1
8802,1997-01-08,1,1,1,1,1.0,1,1,1,1,1
8803,1997-01-09,1,1,1,1,1.0,1,1,1,1,1
8804,1997-01-10,1,1,1,1,1.0,1,1,1,1,1
8805,1997-01-13,1,1,1,1,1.0,1,1,1,1,1
8806,1997-01-14,1,1,1,1,1.0,1,1,1,1,1
8807,1997-01-15,1,1,1,1,1.0,1,1,1,1,1
8808,1997-01-16,1,1,1,1,0.0,1,1,1,1,1
8809,1997-01-17,1,1,1,1,0.0,1,1,1,1,1
8810,1997-01-20,1,1,1,1,0.0,1,1,1,1,1
8811,1997-01-21,1,1,1,1,0.0,1,1,1,1,1
8812,1997-01-22,0,0,1,1,0.0,1,1,1,0,1
8813,1997-01-23,0,0,0,1,1.0,1,1,0,0,1
8814,1997-01-24,0,0,0,1,1.0,1,1,0,0,1
8815,1997-01-27,0,0,0,1,0.0,1,0,0,0,1
8816,1997-01-28,0,0,0,1,0.0,1,0,0,0,1
8817,1997-01-29,0,0,1,1,0.0,1,0,1,0,1
8818,1997-01-30,0,0,1,1,0.0,1,0,1,0,1
8819,1997-01-31,0,0,1,1,0.0,1,0,1,0,1
8820,1997-02-03,0,0,1,1,0.0,1,0,1,0,1
8821,1997-02-04,1,0,1,1,0.0,1,0,1,0,1
8822,1997-02-05,0,0,0,1,0.0,1,0,0,0,1
8823,1997-02-06,0,0,0,1,0.0,1,0,0,0,1
8824,1997-02-07,0,0,0,1,0.0,1,0,0,0,1
8825,1997-02-10,0,0,0,0,0.0,1,0,0,0,1
8826,1997-02-11,0,0,0,1,0.0,1,0,0,0,1
8827,1997-02-12,0,0,0,0,0.0,1,0,0,0,1
8828,1997-02-13,0,0,0,1,0.0,1,0,0,0,1
8829,1997-02-14,0,0,0,0,0.0,1,0,0,0,1
8830,1997-02-18,0,0,0,1,0.0,1,0,0,0,1
8831,1997-02-19,0,0,0,0,0.0,1,0,0,0,1
8832,1997-02-20,0,0,0,0,0.0,1,0,0,0,1
8833,1997-02-21,0,0,0,0,0.0,1,0,0,0,1
8834,1997-02-24,1,0,0,0,0.0,1,0,0,0,1
8835,1997-02-25,1,0,0,1,0.0,1,0,0,0,1
8836,1997-02-26,1,0,0,1,0.0,1,0,0,0,1
8837,1997-02-27,1,0,0,0,0.0,1,0,0,0,1
8838,1997-02-28,1,0,0,0,0.0,1,0,0,0,1
8839,1997-03-03,1,0,0,0,0.0,1,0,0,0,1
8840,1997-03-04,1,0,0,0,0.0,1,0,0,0,1
8841,1997-03-05,1,0,0,0,1.0,1,0,0,0,1
8842,1997-03-06,1,0,0,0,0.0,1,0,0,0,1
8843,1997-03-07,1,0,0,0,0.0,1,0,0,0,1
8844,1997-03-10,1,0,0,0,0.0,0,0,0,0,1
8845,1997-03-11,1,0,0,0,0.0,0,0,0,0,1
8846,1997-03-12,0,0,0,0,0.0,0,0,0,0,1
8847,1997-03-13,0,0,0,0,0.0,0,0,0,0,1
8848,1997-03-14,0,0,0,0,0.0,0,0,0,0,1
8849,1997-03-17,0,0,0,0,0.0,0,0,0,0,1
8850,1997-03-18,0,0,0,0,0.0,0,0,0,0,1
8851,1997-03-19,0,0,0,0,0.0,0,0,0,0,1
8852,1997-03-20,0,0,0,0,0.0,0,0,0,0,1
8853,1997-03-21,0,0,0,0,0.0,0,0,0,0,1
8854,1997-03-24,0,0,0,0,0.0,0,0,0,0,1
8855,1997-03-25,0,0,0,0,0.0,0,0,0,0,1
8856,1997-03-26,1,1,0,0,0.0,0,0,0,0,0
8857,1997-03-27,0,0,0,0,0.0,0,0,0,0,0
8858,1997-03-31,1,0,0,0,0.0,0,0,0,0,0
8859,1997-04-01,1,0,0,0,0.0,0,0,0,0,0
8860,1997-04-02,0,0,0,0,0.0,0,0,0,0,0
8861,1997-04-03,0,0,0,0,0.0,0,0,0,0,0
8862,1997-04-04,0,0,0,0,0.0,0,0,0,0,0
8863,1997-04-07,0,0,0,0,0.0,0,0,0,0,0
8864,1997-04-08,1,0,0,0,0.0,0,0,0,0,0
8865,1997-04-09,0,0,0,0,0.0,0,0,0,0,0
8866,1997-04-10,0,0,0,0,0.0,0,0,0,0,0
8867,1997-04-11,1,0,0,0,0.0,0,0,0,0,0
8868,1997-04-14,1,0,0,0,0.0,0,0,0,0,0
8869,1997-04-15,1,0,0,0,0.0,0,0,0,0,0
8870,1997-04-16,1,0,0,0,0.0,0,0,0,0,0
8871,1997-04-17,1,0,0,0,0.0,0,0,0,0,0
8872,1997-04-18,1,1,0,0,1.0,0,0,0,0,0
8873,1997-04-21,1,0,0,0,1.0,0,0,0,0,0
8874,1997-04-22,1,1,0,0,1.0,0,0,0,0,0
8875,1997-04-23,1,1,0,0,1.0,0,1,0,1,0
8876,1997-04-24,1,1,1,0,1.0,0,1,0,1,0
8877,1997-04-25,1,1,1,0,1.0,0,1,0,1,0
8878,1997-04-28,1,1,1,0,1.0,0,1,0,1,0
8879,1997-04-29,1,1,1,1,1.0,0,1,1,1,0
8880,1997-04-30,1,1,1,1,1.0,0,1,1,1,0
8881,1997-05-01,1,1,1,1,1.0,0,1,1,1,0
8882,1997-05-02,1,1,1,1,1.0,0,1,1,1,0
8883,1997-05-05,1,1,1,1,1.0,0,1,1,1,0
8884,1997-05-06,1,1,1,1,1.0,0,1,1,1,0
8885,1997-05-07,1,1,1,1,1.0,0,1,1,1,0
8886,1997-05-08,1,1,1,1,1.0,0,1,1,1,0
8887,1997-05-09,1,1,1,1,1.0,0,1,1,1,0
8888,1997-05-12,1,1,1,1,1.0,1,1,1,1,0
8889,1997-05-13,1,1,1,1,1.0,1,1,1,1,0
8890,1997-05-14,1,1,1,1,1.0,1,1,1,1,0
8891,1997-05-15,1,1,1,1,1.0,1,1,1,1,0
8892,1997-05-16,1,1,1,1,1.0,1,1,1,1,0
8893,1997-05-19,0,1,1,1,1.0,1,1,1,0,0
8894,1997-05-20,1,1,1,1,1.0,1,1,1,1,0
8895,1997-05-21,1,1,1,1,1.0,1,1,1,1,0
8896,1997-05-22,1,1,1,1,1.0,1,1,1,1,0
8897,1997-05-23,1,1,1,1,1.0,1,1,1,1,0
8898,1997-05-27,1,1,1,1,1.0,1,1,1,1,0
8899,1997-05-28,1,1,1,1,1.0,1,1,1,1,0
8900,1997-05-29,1,1,1,1,1.0,1,1,1,1,0
8901,1997-05-30,0,1,1,1,1.0,1,1,1,0,0
8902,1997-06-02,0,1,1,1,1.0,1,1,1,0,0
8903,1997-06-03,0,1,1,1,1.0,1,1,1,0,0
8904,1997-06-04,0,1,1,1,1.0,1,1,1,0,0
8905,1997-06-05,0,0,1,1,1.0,1,1,1,0,0
8906,1997-06-06,0,1,1,1,1.0,1,1,1,0,1
8907,1997-06-09,1,1,1,1,1.0,1,1,1,1,1
8908,1997-06-10,0,1,1,1,1.0,1,1,1,0,1
8909,1997-06-11,1,1,1,1,1.0,1,1,1,1,1
8910,1997-06-12,1,1,1,1,1.0,1,0,1,0,1
8911,1997-06-13,1,1,1,1,1.0,1,0,1,0,1
8912,1997-06-16,1,1,1,1,1.0,1,0,1,0,1
8913,1997-06-17,1,1,1,1,1.0,1,0,1,0,1
8914,1997-06-18,1,1,1,1,1.0,1,0,1,0,1
8915,1997-06-19,1,1,1,1,1.0,1,0,1,0,1
8916,1997-06-20,1,1,1,1,1.0,1,1,1,1,1
8917,1997-06-23,0,1,1,1,1.0,1,1,1,0,1
8918,1997-06-24,1,1,1,1,1.0,1,1,1,1,1
8919,1997-06-25,1,1,1,1,1.0,1,1,1,1,1
8920,1997-06-26,0,1,1,1,1.0,1,1,1,0,1
8921,1997-06-27,1,1,1,1,1.0,1,1,1,1,1
8922,1997-06-30,0,1,1,1,1.0,1,1,1,0,1
8923,1997-07-01,1,1,1,1,1.0,1,1,1,1,1
8924,1997-07-02,1,1,1,1,1.0,1,1,1,1,1
8925,1997-07-03,1,1,1,1,1.0,1,1,1,1,1
8926,1997-07-07,1,1,1,1,1.0,1,1,1,1,1
8927,1997-07-08,1,1,1,1,1.0,1,1,1,1,1
8928,1997-07-09,1,1,1,1,1.0,1,1,1,1,1
8929,1997-07-10,1,1,1,1,1.0,1,1,1,1,1
8930,1997-07-11,1,1,1,1,1.0,1,1,1,1,1
8931,1997-07-14,1,1,1,1,1.0,1,1,1,1,1
8932,1997-07-15,1,1,1,1,1.0,1,1,1,1,1
8933,1997-07-16,1,1,1,1,1.0,1,1,1,1,1
8934,1997-07-17,1,1,1,1,1.0,1,1,1,1,1
8935,1997-07-18,1,1,1,1,1.0,1,1,1,1,1
8936,1997-07-21,1,1,1,1,1.0,1,1,1,1,1
8937,1997-07-22,1,1,1,1,1.0,1,1,1,1,1
8938,1997-07-23,1,1,1,1,1.0,1,1,1,1,1
8939,1997-07-24,1,1,1,1,1.0,1,1,1,1,1
8940,1997-07-25,1,1,1,1,1.0,1,1,1,1,1
8941,1997-07-28,1,1,1,1,1.0,1,1,1,1,1
8942,1997-07-29,1,1,1,1,1.0,1,1,1,1,1
8943,1997-07-30,1,1,1,1,1.0,1,1,1,1,1
8944,1997-07-31,1,1,1,1,1.0,1,1,1,1,1
8945,1997-08-01,1,1,1,1,1.0,1,1,1,1,1
8946,1997-08-04,1,1,1,1,1.0,1,1,1,1,1
8947,1997-08-05,1,1,1,1,1.0,1,1,1,1,1
8948,1997-08-06,1,1,1,1,1.0,1,1,1,1,1
8949,1997-08-07,1,1,1,1,1.0,1,1,1,1,1
8950,1997-08-08,0,1,1,1,1.0,1,1,1,0,1
8951,1997-08-11,0,1,1,1,1.0,1,1,1,0,1
8952,1997-08-12,0,1,1,1,1.0,1,1,1,0,1
8953,1997-08-13,0,1,1,1,1.0,1,1,1,0,1
8954,1997-08-14,0,1,1,1,1.0,1,1,1,0,1
8955,1997-08-15,0,0,1,1,1.0,1,1,1,0,1
8956,1997-08-18,0,1,1,1,1.0,1,1,1,0,1
8957,1997-08-19,1,1,1,1,1.0,1,1,1,1,1
8958,1997-08-20,1,1,1,1,1.0,1,1,1,1,1
8959,1997-08-21,1,1,1,1,1.0,1,1,1,1,1
8960,1997-08-22,1,1,1,1,1.0,1,1,1,1,1
8961,1997-08-25,1,1,1,1,0.0,1,1,1,1,1
8962,1997-08-26,0,1,1,1,1.0,1,1,1,0,1
8963,1997-08-27,0,1,1,1,1.0,1,1,1,0,1
8964,1997-08-28,0,0,1,1,0.0,1,0,1,0,1
8965,1997-08-29,0,0,1,1,0.0,1,0,1,0,1
8966,1997-09-02,0,0,1,1,0.0,1,1,1,0,1
8967,1997-09-03,0,0,1,1,0.0,1,0,1,0,1
8968,1997-09-04,0,0,1,1,0.0,1,0,1,0,1
8969,1997-09-05,0,0,1,1,0.0,1,0,1,0,1
8970,1997-09-08,0,0,1,1,0.0,1,0,1,0,1
8971,1997-09-09,0,0,1,1,0.0,1,0,1,0,1
8972,1997-09-10,0,0,0,1,0.0,1,0,0,0,1
8973,1997-09-11,0,0,0,1,0.0,1,0,0,0,1
8974,1997-09-12,0,0,0,1,0.0,1,0,0,0,1
8975,1997-09-15,0,0,0,1,0.0,1,0,0,0,1
8976,1997-09-16,0,0,0,1,0.0,1,0,0,0,1
8977,1997-09-17,0,0,0,1,1.0,1,0,0,0,1
8978,1997-09-18,0,0,0,1,0.0,1,0,0,0,1
8979,1997-09-19,0,0,0,1,0.0,1,0,0,0,1
8980,1997-09-22,1,1,1,1,0.0,1,0,1,0,1
8981,1997-09-23,1,1,1,1,1.0,1,0,1,0,1
8982,1997-09-24,1,0,0,1,1.0,1,0,0,0,1
8983,1997-09-25,1,0,0,1,0.0,1,0,0,0,1
8984,1997-09-26,1,1,0,1,0.0,1,0,0,0,1
8985,1997-09-29,1,1,1,1,0.0,1,0,1,0,1
8986,1997-09-30,1,1,1,1,0.0,1,1,1,1,1
8987,1997-10-01,1,1,1,1,1.0,1,1,1,1,1
8988,1997-10-02,1,1,1,1,1.0,1,1,1,1,1
8989,1997-10-03,0,1,1,1,1.0,1,1,1,0,1
8990,1997-10-06,1,1,1,1,1.0,1,1,1,1,1
8991,1997-10-07,1,1,1,1,1.0,1,1,1,1,1
8992,1997-10-08,1,1,1,1,0.0,1,1,1,1,1
8993,1997-10-09,0,1,1,1,0.0,1,1,1,0,1
8994,1997-10-10,1,1,1,1,0.0,1,1,1,1,1
8995,1997-10-13,0,1,1,1,0.0,1,1,1,0,1
8996,1997-10-14,0,1,0,1,0.0,1,1,0,0,1
8997,1997-10-15,0,0,0,1,1.0,1,1,0,0,1
8998,1997-10-16,0,0,0,1,1.0,1,1,0,0,1
8999,1997-10-17,0,0,0,0,1.0,1,0,0,0,1
9000,1997-10-20,0,0,0,0,1.0,1,0,0,0,1
9001,1997-10-21,1,1,1,1,0.0,1,0,1,0,1
9002,1997-10-22,1,1,1,1,0.0,1,0,1,0,1
9003,1997-10-23,1,0,0,1,0.0,1,0,0,0,1
9004,1997-10-24,0,0,0,0,0.0,1,0,0,0,1
9005,1997-10-27,0,0,0,0,0.0,1,0,0,0,1
9006,1997-10-28,1,1,0,1,0.0,0,0,0,0,1
9007,1997-10-29,1,1,0,0,0.0,0,0,0,0,1
9008,1997-10-30,0,0,0,0,1.0,0,0,0,0,1
9009,1997-10-31,1,1,0,0,0.0,0,0,0,0,1
9010,1997-11-03,1,1,1,1,0.0,0,0,1,0,1
9011,1997-11-04,1,1,1,1,0.0,0,0,1,0,1
9012,1997-11-05,1,1,1,1,0.0,0,0,1,0,1
9013,1997-11-06,1,1,0,1,0.0,0,0,0,0,1
9014,1997-11-07,1,1,0,0,0.0,0,0,0,0,1
9015,1997-11-10,1,0,0,0,0.0,0,0,0,0,1
9016,1997-11-11,0,1,0,0,0.0,0,1,0,0,1
9017,1997-11-12,0,0,0,0,0.0,0,1,0,0,1
9018,1997-11-13,0,1,0,0,0.0,0,1,0,0,1
9019,1997-11-14,1,1,0,1,1.0,0,1,0,1,1
9020,1997-11-17,1,1,1,1,1.0,0,1,1,1,1
9021,1997-11-18,1,1,0,1,0.0,0,1,0,1,1
9022,1997-11-19,1,1,1,1,1.0,0,1,1,1,1
9023,1997-11-20,1,1,1,1,1.0,0,1,1,1,1
9024,1997-11-21,1,1,1,1,1.0,0,1,1,1,1
9025,1997-11-24,1,1,0,1,1.0,0,1,0,1,1
9026,1997-11-25,1,1,1,1,1.0,0,1,1,1,1
9027,1997-11-26,1,1,1,1,1.0,0,1,1,1,1
9028,1997-11-28,1,1,1,1,1.0,0,1,1,1,0
9029,1997-12-01,1,1,1,1,1.0,0,1,1,1,0
9030,1997-12-02,1,1,1,1,1.0,0,1,1,1,0
9031,1997-12-03,1,1,1,1,1.0,0,1,1,1,0
9032,1997-12-04,1,1,1,1,1.0,0,1,1,1,0
9033,1997-12-05,1,1,1,1,1.0,0,1,1,1,0
9034,1997-12-08,1,1,1,1,1.0,0,1,1,1,0
9035,1997-12-09,1,1,1,1,1.0,1,1,1,1,0
9036,1997-12-10,0,1,1,1,1.0,1,1,1,0,0
9037,1997-12-11,0,0,1,1,1.0,1,1,1,0,0
9038,1997-12-12,0,0,1,1,0.0,1,1,1,0,0
9039,1997-12-15,0,0,1,1,1.0,1,1,1,0,0
9040,1997-12-16,0,0,1,1,1.0,1,1,1,0,0
9041,1997-12-17,0,0,1,1,1.0,1,1,1,0,0
9042,1997-12-18,0,0,1,1,1.0,1,1,1,0,0
9043,1997-12-19,0,0,1,1,1.0,1,1,1,0,0
9044,1997-12-22,0,0,1,1,1.0,1,0,1,0,0
9045,1997-12-23,0,0,1,1,1.0,1,0,1,0,0
9046,1997-12-24,0,0,1,1,1.0,1,0,1,0,1
9047,1997-12-26,1,0,1,1,1.0,1,0,1,0,1
9048,1997-12-29,1,0,1,1,1.0,1,0,1,0,1
9049,1997-12-30,1,0,1,1,1.0,1,0,1,0,1
9050,1997-12-31,1,0,1,1,0.0,1,0,1,0,1
9051,1998-01-02,1,1,1,1,1.0,1,0,1,0,1
9052,1998-01-05,1,1,1,1,0.0,1,0,1,0,1
9053,1998-01-06,1,1,1,1,0.0,1,0,1,0,1
9054,1998-01-07,1,0,1,1,0.0,1,0,1,0,1
9055,1998-01-08,1,0,1,1,0.0,1,0,1,0,1
9056,1998-01-09,0,0,1,1,0.0,1,0,1,0,1
9057,1998-01-12,0,0,0,1,0.0,1,0,0,0,1
9058,1998-01-13,0,0,1,1,0.0,1,0,1,0,1
9059,1998-01-14,1,0,0,1,0.0,1,0,0,0,1
9060,1998-01-15,1,0,0,1,0.0,1,0,0,0,1
9061,1998-01-16,1,1,1,1,0.0,1,0,1,0,1
9062,1998-01-20,1,1,1,1,0.0,1,0,1,0,1
9063,1998-01-21,0,0,0,0,0.0,1,0,0,0,1
9064,1998-01-22,0,0,0,0,0.0,1,0,0,0,1
9065,1998-01-23,0,0,0,0,0.0,1,0,0,0,1
9066,1998-01-26,0,0,0,0,0.0,1,1,0,0,1
9067,1998-01-27,0,0,0,0,0.0,1,0,0,0,1
9068,1998-01-28,0,0,0,0,0.0,1,0,0,0,1
9069,1998-01-29,0,0,0,0,0.0,1,0,0,0,1
9070,1998-01-30,0,0,0,0,0.0,1,0,0,0,1
9071,1998-02-02,0,0,0,0,0.0,1,0,0,0,1
9072,1998-02-03,1,0,0,0,0.0,1,0,0,0,1
9073,1998-02-04,0,0,0,0,0.0,1,0,0,0,1
9074,1998-02-05,1,0,0,0,0.0,1,0,0,0,1
9075,1998-02-06,0,0,0,0,0.0,1,0,0,0,1
9076,1998-02-09,0,0,0,0,0.0,1,0,0,0,1
9077,1998-02-10,1,0,0,0,0.0,1,0,0,0,1
9078,1998-02-11,1,1,0,1,0.0,1,0,0,0,1
9079,1998-02-12,1,1,0,1,0.0,1,0,0,0,1
9080,1998-02-13,1,1,0,1,0.0,1,0,0,0,1
9081,1998-02-17,1,0,0,1,0.0,1,0,0,0,1
9082,1998-02-18,1,1,0,1,1.0,1,0,0,0,1
9083,1998-02-19,1,1,0,1,1.0,1,0,0,0,1
9084,1998-02-20,1,1,0,1,1.0,1,0,0,0,1
9085,1998-02-23,1,1,0,1,1.0,1,0,0,0,1
9086,1998-02-24,1,1,0,1,0.0,1,0,0,0,1
9087,1998-02-25,1,1,1,1,0.0,1,1,1,1,1
9088,1998-02-26,1,1,1,1,0.0,1,1,1,1,1
9089,1998-02-27,1,1,1,1,0.0,1,1,1,1,1
9090,1998-03-02,0,0,0,1,0.0,1,1,0,0,1
9091,1998-03-03,0,1,0,1,0.0,1,1,0,0,1
9092,1998-03-04,0,0,0,0,0.0,0,1,0,0,1
9093,1998-03-05,0,0,0,0,1.0,0,1,0,0,1
9094,1998-03-06,0,0,0,0,1.0,0,1,0,0,1
9095,1998-03-09,0,0,0,0,1.0,0,1,0,0,1
9096,1998-03-10,0,0,0,0,1.0,0,1,0,0,0
9097,1998-03-11,0,0,0,0,1.0,0,0,0,0,0
9098,1998-03-12,0,0,0,0,1.0,0,0,0,0,0
9099,1998-03-13,0,0,0,0,1.0,0,0,0,0,0
9100,1998-03-16,1,1,0,0,1.0,0,0,0,0,0
9101,1998-03-17,1,0,0,0,1.0,0,0,0,0,0
9102,1998-03-18,1,1,1,0,1.0,0,0,0,0,0
9103,1998-03-19,1,1,1,0,1.0,0,0,0,0,0
9104,1998-03-20,1,1,1,0,1.0,0,0,0,0,0
9105,1998-03-23,1,1,1,0,1.0,0,0,0,0,0
9106,1998-03-24,1,1,1,0,1.0,0,0,0,0,0
9107,1998-03-25,1,1,1,1,1.0,0,1,1,1,0
9108,1998-03-26,1,1,1,1,1.0,0,1,1,1,0
9109,1998-03-27,1,1,1,0,1.0,0,1,0,1,0
9110,1998-03-30,1,1,1,0,1.0,0,1,0,1,0
9111,1998-03-31,1,1,1,0,1.0,0,1,0,1,0
9112,1998-04-01,1,1,1,0,1.0,0,1,0,1,0
9113,1998-04-02,1,1,1,1,0.0,0,1,1,1,0
9114,1998-04-03,1,1,1,1,1.0,0,1,1,1,0
9115,1998-04-06,1,1,1,1,0.0,0,1,1,1,0
9116,1998-04-07,1,1,1,1,1.0,0,1,1,1,0
9117,1998-04-08,0,1,1,0,1.0,0,1,0,0,0
9118,1998-04-09,1,1,1,1,1.0,0,1,1,1,0
9119,1998-04-13,0,1,1,0,1.0,0,1,0,0,0
9120,1998-04-14,1,1,1,1,1.0,0,1,1,1,0
9121,1998-04-15,1,1,1,1,1.0,0,1,1,1,0
9122,1998-04-16,1,1,1,1,1.0,0,1,1,1,0
9123,1998-04-17,1,1,1,1,1.0,0,1,1,1,0
9124,1998-04-20,1,1,1,1,1.0,0,1,1,1,0
9125,1998-04-21,1,1,1,1,1.0,1,1,1,1,0
9126,1998-04-22,1,1,1,1,1.0,1,1,1,1,0
9127,1998-04-23,1,1,1,1,1.0,1,1,1,1,0
9128,1998-04-24,1,1,1,1,1.0,1,1,1,1,0
9129,1998-04-27,1,1,1,1,1.0,1,1,1,1,0
9130,1998-04-28,1,1,1,1,1.0,1,1,1,1,0
9131,1998-04-29,1,1,1,1,1.0,1,1,1,1,0
9132,1998-04-30,1,1,1,1,1.0,1,1,1,1,0
9133,1998-05-01,1,1,1,1,1.0,1,1,1,1,0
9134,1998-05-04,0,1,1,1,1.0,1,1,1,0,0
9135,1998-05-05,1,1,1,1,1.0,1,1,1,1,0
9136,1998-05-06,1,1,1,1,1.0,1,1,1,1,0
9137,1998-05-07,1,1,1,1,1.0,1,1,1,1,0
9138,1998-05-08,1,1,1,1,1.0,1,1,1,1,1
9139,1998-05-11,1,1,1,1,1.0,1,1,1,1,1
9140,1998-05-12,1,1,1,1,1.0,1,1,1,1,1
9141,1998-05-13,1,1,1,1,1.0,1,1,1,1,1
9142,1998-05-14,1,1,1,1,1.0,1,1,1,1,1
9143,1998-05-15,1,1,1,1,1.0,1,1,1,1,1
9144,1998-05-18,1,1,1,1,1.0,1,1,1,1,1
9145,1998-05-19,1,1,1,1,1.0,1,1,1,1,1
9146,1998-05-20,1,1,1,1,1.0,1,1,1,1,1
9147,1998-05-21,1,1,1,1,1.0,1,1,1,1,1
9148,1998-05-22,0,1,1,1,1.0,1,1,1,0,1
9149,1998-05-26,0,1,1,1,1.0,1,1,1,0,1
9150,1998-05-27,0,1,1,1,1.0,1,1,1,0,1
9151,1998-05-28,0,1,1,1,0.0,1,1,1,0,1
9152,1998-05-29,0,0,1,1,1.0,1,1,1,0,1
9153,1998-06-01,0,0,1,1,1.0,1,1,1,0,1
